user_id,item_id,interaction_type,rating,timestamp,session_id
65,191,comment,3.08,2025-09-02T03:39:17.610821,session_330
91,191,comment,3.86,2025-08-18T18:43:17.610825,session_486
34,297,comment,3.55,2025-08-14T17:18:17.610830,session_666
4,106,like,4.58,2025-08-20T17:22:17.610834,session_884
30,202,like,2.22,2025-08-24T03:17:17.610839,session_586
20,478,share,2.02,2025-09-06T10:35:17.610843,session_138
96,43,share,2.78,2025-08-25T07:09:17.610850,session_236
74,21,comment,3.05,2025-08-25T23:45:17.610854,session_437
57,239,comment,2.64,2025-08-18T15:43:17.610858,session_325
34,195,view,1.72,2025-08-30T15:48:17.610863,session_272
82,38,share,4.61,2025-08-27T21:28:17.610867,session_863
64,262,view,4.14,2025-08-30T22:24:17.610872,session_101
15,36,share,1.15,2025-09-01T04:22:17.610877,session_342
25,345,share,2.0,2025-08-28T19:22:17.610883,session_196
90,309,like,4.99,2025-08-16T13:55:17.610888,session_935
33,4,share,2.13,2025-08-25T12:33:17.610892,session_802
51,484,comment,4.29,2025-08-11T11:23:17.610897,session_13
60,334,like,4.46,2025-08-30T22:35:17.610902,session_233
92,383,like,2.9,2025-08-17T19:44:17.610906,session_602
70,387,comment,3.89,2025-08-20T07:11:17.610911,session_349
10,160,like,2.72,2025-08-22T06:56:17.610917,session_215
56,230,view,2.5,2025-08-15T00:22:17.610922,session_895
16,156,view,3.0,2025-08-11T07:31:17.610927,session_855
45,173,like,2.68,2025-08-22T22:34:17.610931,session_782
99,353,share,2.3,2025-09-09T05:46:17.610936,session_582
4,472,like,1.61,2025-08-26T06:26:17.610941,session_582
80,409,comment,4.92,2025-09-01T00:07:17.610946,session_972
50,32,comment,1.75,2025-09-05T08:30:17.610950,session_337
72,492,comment,3.56,2025-08-27T10:24:17.610955,session_96
21,53,like,1.13,2025-08-13T20:07:17.610959,session_501
3,95,like,1.28,2025-08-23T17:40:17.610964,session_291
26,119,share,3.64,2025-09-07T02:43:17.610969,session_466
7,188,view,1.69,2025-08-22T14:23:17.610975,session_401
20,56,like,3.15,2025-08-19T12:47:17.610980,session_761
8,199,like,1.52,2025-08-31T22:30:17.610984,session_318
55,418,comment,1.64,2025-08-15T03:00:17.610991,session_962
39,300,like,3.01,2025-08-20T09:51:17.610995,session_283
25,3,like,2.78,2025-08-23T03:05:17.611000,session_620
31,269,share,4.64,2025-08-18T22:54:17.611007,session_472
59,294,view,3.95,2025-08-28T04:41:17.611011,session_662
58,177,share,2.56,2025-09-02T07:52:17.611016,session_426
31,91,comment,2.83,2025-08-11T07:16:17.611021,session_188
89,291,view,2.57,2025-09-08T07:28:17.611025,session_246
20,140,share,3.67,2025-09-07T06:15:17.611030,session_715
92,369,like,4.63,2025-08-22T13:56:17.611034,session_781
70,62,share,1.31,2025-09-05T12:14:17.611039,session_517
98,399,share,2.64,2025-09-02T19:07:17.611043,session_259
26,259,view,2.85,2025-09-06T23:13:17.611048,session_655
88,345,comment,2.52,2025-08-23T02:58:17.611052,session_877
24,203,view,1.04,2025-09-05T01:54:17.611057,session_727
17,167,comment,2.94,2025-09-07T04:38:17.611062,session_85
70,336,like,3.85,2025-08-21T09:03:17.611066,session_144
60,420,share,4.37,2025-09-02T12:50:17.611073,session_859
2,310,view,1.71,2025-09-04T15:33:17.611077,session_548
94,200,like,1.31,2025-09-09T18:55:17.611082,session_694
34,78,comment,2.43,2025-08-31T10:30:17.611086,session_732
4,457,like,2.77,2025-09-08T03:00:17.611091,session_857
81,415,view,2.56,2025-08-27T06:23:17.611095,session_455
6,306,view,1.19,2025-08-24T02:57:17.611100,session_786
25,475,like,2.5,2025-08-30T10:37:17.611104,session_205
11,8,comment,1.11,2025-09-09T15:15:17.611109,session_346
24,348,view,1.88,2025-09-05T21:39:17.611113,session_817
85,85,like,1.18,2025-08-17T23:22:17.611118,session_111
41,165,like,3.5,2025-08-16T15:28:17.611123,session_405
54,61,like,1.86,2025-08-25T01:41:17.611127,session_332
22,7,comment,3.62,2025-09-09T18:04:17.611132,session_399
27,234,like,1.26,2025-08-28T15:01:17.611136,session_666
79,188,view,1.27,2025-08-31T08:26:17.611141,session_421
38,392,comment,4.93,2025-09-05T15:57:17.611146,session_730
68,405,like,2.01,2025-09-05T23:40:17.611150,session_615
41,323,comment,3.71,2025-09-04T05:58:17.611159,session_341
22,325,share,4.91,2025-08-19T08:33:17.611169,session_70
42,9,comment,2.53,2025-08-12T03:28:17.611173,session_760
29,257,view,1.93,2025-08-13T05:56:17.611178,session_778
15,158,like,3.95,2025-08-30T05:08:17.611183,session_635
10,30,like,2.5,2025-08-27T19:11:17.611187,session_207
19,192,like,3.57,2025-08-30T11:08:17.611192,session_946
92,306,comment,3.96,2025-08-26T08:08:17.611196,session_138
35,162,view,3.08,2025-08-22T09:59:17.611201,session_664
36,384,view,1.92,2025-08-26T05:19:17.611205,session_351
31,105,view,4.63,2025-08-29T23:54:17.611210,session_821
87,356,like,3.43,2025-08-23T22:28:17.611215,session_534
41,93,comment,3.52,2025-09-07T08:35:17.611219,session_891
62,35,like,1.21,2025-09-03T20:34:17.611224,session_961
26,64,view,1.69,2025-08-16T07:40:17.611228,session_852
26,120,view,2.7,2025-08-20T00:59:17.611233,session_319
21,369,like,1.98,2025-09-02T06:27:17.611237,session_621
31,155,share,3.31,2025-08-12T08:55:17.611242,session_207
34,441,comment,1.32,2025-08-24T22:24:17.611246,session_408
48,85,comment,2.77,2025-08-18T07:15:17.611251,session_625
94,221,like,4.28,2025-08-19T08:41:17.611255,session_21
97,195,comment,4.42,2025-08-27T15:14:17.611262,session_610
68,78,like,2.03,2025-08-20T04:44:17.611282,session_314
58,145,comment,3.25,2025-08-19T09:57:17.611287,session_74
42,69,comment,1.78,2025-09-01T16:02:17.611291,session_5
1,441,share,2.97,2025-08-22T08:58:17.611296,session_963
50,496,share,2.54,2025-08-27T06:57:17.611301,session_657
75,36,comment,4.54,2025-09-04T15:12:17.611305,session_395
72,83,like,4.05,2025-08-29T16:21:17.611310,session_790
96,369,share,3.04,2025-08-19T01:27:17.611315,session_651
88,188,view,3.6,2025-08-22T00:00:17.611319,session_754
31,124,comment,1.14,2025-08-24T20:24:17.611324,session_647
90,346,view,3.79,2025-08-11T22:17:17.611331,session_152
33,309,comment,4.78,2025-09-03T14:12:17.611335,session_261
31,308,like,1.05,2025-09-06T02:20:17.611340,session_660
91,469,comment,2.59,2025-08-14T14:55:17.611344,session_998
10,265,like,4.5,2025-09-02T18:02:17.611349,session_850
54,129,share,3.0,2025-08-17T00:46:17.611354,session_675
48,300,share,3.94,2025-09-06T06:05:17.611358,session_112
81,293,share,4.26,2025-08-29T01:19:17.611363,session_767
26,476,comment,3.8,2025-09-10T00:09:17.611369,session_173
62,0,view,1.28,2025-08-22T06:46:17.611374,session_538
53,335,share,3.93,2025-09-02T12:47:17.611379,session_181
47,95,like,1.79,2025-09-02T00:23:17.611383,session_515
14,230,like,1.74,2025-09-07T14:44:17.611388,session_768
23,414,like,2.04,2025-08-22T16:39:17.611392,session_452
80,467,view,4.47,2025-09-02T17:42:17.611397,session_82
37,43,comment,1.5,2025-09-07T08:58:17.611401,session_351
3,299,like,2.91,2025-09-05T17:03:17.611406,session_10
7,136,view,3.66,2025-09-08T09:26:17.611411,session_100
27,267,view,2.5,2025-08-17T15:06:17.611415,session_986
97,136,comment,2.89,2025-08-25T23:02:17.611424,session_619
54,172,share,3.73,2025-08-25T16:26:17.611428,session_323
30,481,share,3.66,2025-08-24T01:48:17.611433,session_626
7,499,share,4.49,2025-09-05T17:44:17.611437,session_4
58,445,comment,3.9,2025-09-03T23:29:17.611442,session_27
77,62,share,4.8,2025-08-29T23:41:17.611447,session_378
57,316,comment,3.06,2025-09-01T17:53:17.611451,session_4
81,490,share,1.07,2025-08-24T21:43:17.611456,session_895
5,496,share,3.71,2025-08-30T16:03:17.611460,session_622
62,204,view,2.39,2025-08-19T15:06:17.611467,session_675
89,463,view,3.94,2025-08-27T22:11:17.611472,session_622
24,364,like,4.48,2025-08-15T06:30:17.611476,session_804
91,258,view,1.51,2025-09-06T08:02:17.611481,session_309
86,280,comment,1.67,2025-08-20T23:42:17.611487,session_978
14,246,like,1.97,2025-09-02T13:00:17.611492,session_772
84,358,view,1.42,2025-09-08T23:14:17.611496,session_165
41,462,comment,4.07,2025-08-31T06:27:17.611501,session_737
32,340,comment,4.81,2025-09-04T16:42:17.611506,session_682
17,472,comment,1.36,2025-08-26T03:39:17.611511,session_893
28,477,view,3.58,2025-08-24T03:22:17.611515,session_933
91,380,comment,3.62,2025-08-15T17:25:17.611520,session_990
55,413,like,1.89,2025-09-05T00:48:17.611524,session_298
11,57,view,2.36,2025-08-14T08:19:17.611529,session_960
24,381,view,3.29,2025-09-04T11:59:17.611534,session_874
40,488,comment,3.31,2025-09-10T05:19:17.611538,session_319
7,302,like,4.39,2025-08-22T00:22:17.611546,session_328
98,186,like,3.08,2025-08-13T22:02:17.611551,session_605
28,54,comment,1.04,2025-08-20T08:03:17.611555,session_324
18,417,share,4.35,2025-08-18T13:12:17.611562,session_697
58,75,share,1.58,2025-09-08T17:39:17.611566,session_614
40,158,view,2.09,2025-08-15T04:14:17.611571,session_490
80,424,like,2.98,2025-08-24T03:42:17.611576,session_61
42,78,like,4.39,2025-08-31T01:19:17.611580,session_718
94,26,like,4.43,2025-08-23T11:12:17.611585,session_307
84,467,like,4.96,2025-08-16T08:40:17.611590,session_402
43,216,comment,4.96,2025-08-23T11:41:17.611594,session_401
9,270,share,2.13,2025-09-01T10:04:17.611599,session_718
70,201,view,1.52,2025-08-14T21:13:17.611603,session_887
6,435,share,2.83,2025-09-02T20:22:17.611608,session_592
17,226,comment,2.16,2025-09-03T16:58:17.611613,session_215
27,411,like,3.94,2025-09-09T21:11:17.611617,session_371
92,438,view,3.71,2025-09-03T13:56:17.611622,session_386
54,347,like,4.7,2025-09-05T22:15:17.611626,session_365
60,91,view,1.47,2025-08-17T20:10:17.611631,session_666
43,303,comment,4.88,2025-08-12T18:20:17.611635,session_740
51,125,view,1.48,2025-08-23T05:55:17.611642,session_501
38,352,like,3.61,2025-08-24T05:09:17.611646,session_795
88,407,view,4.11,2025-08-11T16:51:17.611651,session_392
35,323,comment,2.47,2025-09-04T20:05:17.611666,session_120
10,62,comment,3.57,2025-08-18T02:23:17.611671,session_231
2,300,comment,2.09,2025-09-05T23:53:17.611676,session_814
75,92,comment,2.94,2025-08-11T23:05:17.611682,session_720
55,152,like,1.4,2025-09-07T09:48:17.611687,session_731
68,94,comment,4.25,2025-09-09T09:35:17.611691,session_404
71,418,comment,1.26,2025-08-14T16:29:17.611696,session_552
91,419,view,4.01,2025-08-31T20:33:17.611700,session_989
84,459,view,1.72,2025-08-14T00:47:17.611705,session_712
23,2,comment,4.2,2025-09-04T16:46:17.611709,session_41
16,294,like,3.61,2025-09-06T07:14:17.611716,session_576
32,435,view,1.34,2025-09-04T14:56:17.611720,session_519
38,186,like,2.69,2025-08-11T08:16:17.611725,session_1
31,153,view,4.78,2025-08-17T15:47:17.611730,session_927
37,337,comment,1.56,2025-08-18T23:28:17.611734,session_712
40,267,share,3.42,2025-08-18T01:27:17.611739,session_215
88,50,view,1.95,2025-09-01T17:44:17.611743,session_146
38,438,like,4.83,2025-08-13T21:27:17.611748,session_566
27,302,share,2.11,2025-08-12T23:26:17.611752,session_433
9,281,share,2.04,2025-08-11T17:26:17.611759,session_926
20,204,comment,1.33,2025-08-29T17:32:17.611763,session_693
54,481,like,3.14,2025-09-07T02:05:17.611768,session_645
93,137,like,3.86,2025-08-15T15:31:17.611773,session_674
82,420,like,2.68,2025-09-03T07:30:17.611777,session_324
55,194,view,4.86,2025-08-30T00:49:17.611782,session_80
34,63,view,3.74,2025-08-22T18:51:17.611786,session_68
42,327,view,2.45,2025-08-26T02:52:17.611791,session_797
34,74,like,2.09,2025-09-05T20:10:17.611795,session_387
28,193,view,4.13,2025-09-04T16:16:17.611802,session_180
67,372,share,3.36,2025-08-19T00:22:17.611806,session_98
67,178,share,3.21,2025-08-13T15:39:17.611811,session_102
6,87,share,4.79,2025-08-23T13:39:17.611815,session_186
44,412,comment,2.91,2025-09-04T11:49:17.611822,session_266
1,351,like,3.63,2025-09-03T19:19:17.611827,session_388
72,376,share,1.21,2025-08-12T04:59:17.611831,session_998
47,362,like,3.71,2025-08-22T06:19:17.611836,session_724
58,93,comment,4.94,2025-08-19T23:15:17.611841,session_515
36,141,comment,3.08,2025-08-30T21:17:17.611845,session_313
81,439,view,4.79,2025-08-22T19:08:17.611850,session_790
40,432,view,3.54,2025-09-06T19:23:17.611857,session_748
30,483,view,1.66,2025-09-07T16:27:17.611861,session_87
95,146,comment,4.23,2025-09-09T19:29:17.611866,session_986
54,346,like,2.92,2025-08-17T20:38:17.611870,session_702
86,454,view,2.62,2025-08-13T06:01:17.611875,session_195
95,3,comment,3.81,2025-08-25T14:16:17.611879,session_251
94,338,view,3.43,2025-09-02T15:05:17.611884,session_691
97,268,like,1.7,2025-08-24T14:14:17.611889,session_860
17,263,share,4.81,2025-08-22T01:26:17.611893,session_508
48,87,share,4.88,2025-08-25T22:01:17.611898,session_936
86,127,view,2.16,2025-08-19T07:27:17.611903,session_301
33,109,view,3.95,2025-08-15T09:50:17.611907,session_404
27,472,share,4.72,2025-08-12T00:52:17.611912,session_528
4,478,comment,4.57,2025-08-19T01:50:17.611916,session_59
45,3,comment,2.31,2025-08-25T04:37:17.611921,session_110
0,179,like,2.61,2025-09-09T21:29:17.611926,session_104
55,251,like,1.34,2025-08-17T21:23:17.611932,session_921
19,210,view,4.65,2025-09-09T23:37:17.611937,session_160
98,336,share,1.9,2025-08-23T07:19:17.611942,session_384
38,186,comment,4.57,2025-08-16T21:14:17.611948,session_832
34,55,comment,3.63,2025-08-21T07:16:17.611953,session_166
17,181,comment,1.02,2025-09-01T06:23:17.611959,session_114
24,145,view,1.53,2025-08-22T03:15:17.611964,session_762
42,461,view,1.64,2025-09-01T05:48:17.611968,session_972
61,491,share,1.48,2025-08-19T00:58:17.611973,session_564
63,409,like,2.3,2025-08-23T02:23:17.611977,session_514
92,472,comment,1.53,2025-09-05T09:20:17.611982,session_812
2,64,like,2.38,2025-09-09T16:15:17.611987,session_786
87,121,view,3.71,2025-08-25T17:27:17.611991,session_440
76,377,view,2.74,2025-08-28T02:59:17.611996,session_289
62,42,comment,1.99,2025-09-03T08:36:17.612000,session_747
65,95,like,2.12,2025-09-05T01:32:17.612005,session_885
33,358,like,3.67,2025-08-21T18:24:17.612009,session_204
60,361,view,3.8,2025-08-18T10:29:17.612014,session_626
23,96,like,1.92,2025-09-04T06:39:17.612018,session_411
4,140,like,4.72,2025-08-21T21:31:17.612023,session_19
78,102,view,4.46,2025-08-23T23:43:17.612027,session_418
67,156,like,1.89,2025-08-21T21:46:17.612032,session_491
7,261,comment,3.58,2025-08-27T10:48:17.612036,session_113
34,186,share,4.77,2025-08-22T06:31:17.612043,session_253
40,458,view,1.73,2025-09-10T06:34:17.612047,session_54
84,381,share,1.85,2025-08-19T19:33:17.612052,session_287
77,51,comment,1.74,2025-08-18T22:33:17.612056,session_373
42,155,view,1.39,2025-09-09T16:14:17.612061,session_700
70,394,like,2.32,2025-08-24T20:26:17.612065,session_761
99,301,share,1.95,2025-08-28T17:45:17.612070,session_216
74,196,view,4.55,2025-09-04T08:38:17.612074,session_645
95,308,view,1.16,2025-08-11T12:26:17.612079,session_838
24,98,comment,4.7,2025-09-06T21:22:17.612083,session_965
69,316,share,2.21,2025-08-19T17:12:17.612088,session_780
25,273,like,1.18,2025-09-01T13:46:17.612092,session_429
70,364,share,4.57,2025-08-15T19:07:17.612097,session_999
44,458,share,2.79,2025-09-04T22:54:17.612102,session_933
55,34,comment,2.68,2025-08-18T08:48:17.612108,session_810
2,85,share,3.79,2025-09-04T10:20:17.612113,session_297
5,489,view,4.18,2025-09-01T15:25:17.612117,session_759
50,253,view,1.66,2025-08-18T02:53:17.612122,session_394
71,399,comment,2.6,2025-08-28T22:37:17.612126,session_212
23,1,like,3.29,2025-08-14T08:25:17.612132,session_714
1,450,comment,3.02,2025-08-17T09:38:17.612137,session_266
38,436,like,2.19,2025-08-29T01:52:17.612142,session_566
15,87,like,1.18,2025-08-30T10:58:17.612146,session_299
5,327,like,4.77,2025-08-28T15:46:17.612151,session_950
17,138,view,3.57,2025-08-29T23:11:17.612155,session_844
26,273,view,1.01,2025-08-25T11:38:17.612160,session_648
77,497,share,2.3,2025-08-16T07:12:17.612164,session_271
92,68,comment,4.59,2025-08-27T21:03:17.612171,session_333
7,320,view,4.3,2025-08-31T07:39:17.612175,session_749
35,90,share,4.89,2025-08-16T20:11:17.612180,session_674
99,480,view,3.89,2025-08-23T21:56:17.612184,session_969
83,131,like,4.27,2025-08-31T06:10:17.612189,session_333
34,104,comment,1.62,2025-08-30T18:03:17.612194,session_748
92,222,share,1.59,2025-08-19T11:57:17.612199,session_96
63,92,comment,1.74,2025-09-02T06:48:17.612203,session_194
72,251,like,3.59,2025-09-09T08:10:17.612208,session_318
20,453,like,4.27,2025-08-13T15:15:17.612212,session_193
8,73,view,2.71,2025-08-20T14:09:17.612216,session_931
82,496,comment,1.4,2025-08-17T07:47:17.612221,session_141
93,384,view,3.41,2025-08-24T02:25:17.612229,session_394
2,56,view,4.05,2025-08-11T23:13:17.612234,session_958
5,67,like,4.08,2025-08-29T02:48:17.612238,session_147
80,307,view,4.17,2025-09-09T20:54:17.612243,session_981
13,277,share,4.41,2025-09-06T10:21:17.612248,session_208
17,245,comment,4.26,2025-08-27T07:25:17.612252,session_340
61,79,like,1.22,2025-08-29T03:01:17.612257,session_643
69,63,view,4.3,2025-09-05T14:51:17.612264,session_558
37,52,comment,1.57,2025-08-31T02:09:17.612281,session_25
29,218,comment,1.59,2025-08-11T11:20:17.612286,session_294
28,471,comment,3.75,2025-09-05T04:23:17.612290,session_504
21,56,like,1.41,2025-08-28T11:21:17.612295,session_366
9,315,share,1.47,2025-09-06T10:32:17.612300,session_918
5,309,like,1.71,2025-08-17T03:44:17.612304,session_343
76,92,comment,1.6,2025-08-27T13:46:17.612309,session_640
36,178,view,2.08,2025-08-18T13:51:17.612314,session_678
47,477,share,4.24,2025-09-06T19:45:17.612318,session_808
0,441,like,4.11,2025-09-03T15:03:17.612323,session_328
18,199,comment,3.89,2025-08-19T12:35:17.612327,session_835
8,57,comment,4.84,2025-08-28T14:59:17.612334,session_149
11,165,like,1.73,2025-08-23T18:37:17.612339,session_362
40,253,comment,2.93,2025-08-22T11:01:17.612343,session_617
81,170,like,4.21,2025-08-11T12:52:17.612348,session_944
31,196,comment,3.2,2025-08-16T18:42:17.612352,session_547
63,272,like,2.54,2025-08-14T20:35:17.612357,session_733
53,269,like,3.81,2025-08-30T14:16:17.612361,session_371
0,104,view,2.45,2025-08-19T17:30:17.612366,session_981
17,471,view,1.24,2025-08-25T09:35:17.612370,session_370
99,419,like,2.18,2025-09-03T17:43:17.612375,session_856
70,497,comment,1.97,2025-08-31T01:51:17.612379,session_58
95,70,view,4.85,2025-09-03T18:53:17.612384,session_387
93,13,comment,2.49,2025-09-05T11:22:17.612389,session_679
74,37,comment,4.35,2025-09-03T02:23:17.612393,session_31
18,187,like,1.32,2025-09-06T18:59:17.612397,session_13
72,425,comment,1.6,2025-09-01T23:54:17.612402,session_482
95,71,share,2.88,2025-08-25T22:42:17.612407,session_455
82,355,view,2.15,2025-09-03T04:53:17.612411,session_62
82,16,like,3.01,2025-09-09T19:17:17.612416,session_406
54,348,comment,3.22,2025-08-29T13:18:17.612421,session_942
73,256,share,3.84,2025-08-22T00:24:17.612430,session_954
20,139,view,3.09,2025-09-04T14:29:17.612435,session_761
27,205,view,1.88,2025-09-01T22:31:17.612440,session_843
95,499,view,4.27,2025-08-19T23:30:17.612444,session_489
40,334,comment,4.31,2025-09-02T19:08:17.612449,session_56
47,331,comment,1.78,2025-09-05T08:45:17.612453,session_107
9,185,share,1.11,2025-08-28T10:55:17.612458,session_167
69,54,view,1.85,2025-09-09T19:10:17.612462,session_775
39,96,like,3.55,2025-09-08T19:48:17.612467,session_247
34,43,view,3.25,2025-08-19T06:43:17.612471,session_47
6,161,view,4.77,2025-09-09T21:54:17.612476,session_366
96,144,comment,3.0,2025-08-26T23:40:17.612481,session_770
50,371,share,4.9,2025-09-05T20:48:17.612485,session_340
52,459,view,3.01,2025-09-03T11:07:17.612490,session_25
75,407,comment,2.91,2025-09-08T14:18:17.612494,session_298
20,77,comment,1.32,2025-08-12T19:27:17.612499,session_96
91,118,like,4.23,2025-08-11T12:35:17.612504,session_145
98,367,like,4.97,2025-08-18T11:15:17.612509,session_529
93,311,share,2.79,2025-09-04T07:51:17.612514,session_348
37,184,comment,1.16,2025-08-23T15:46:17.612523,session_245
26,312,view,4.83,2025-08-15T11:57:17.612528,session_643
63,49,view,1.57,2025-08-27T05:03:17.612533,session_561
11,255,view,2.82,2025-09-02T13:47:17.612537,session_957
37,82,view,2.12,2025-08-24T18:18:17.612542,session_362
11,36,like,3.84,2025-08-20T07:54:17.612547,session_265
60,131,comment,3.6,2025-09-03T21:45:17.612552,session_963
15,497,comment,1.16,2025-08-28T06:05:17.612556,session_411
52,438,like,2.76,2025-08-17T23:24:17.612561,session_866
79,487,share,2.49,2025-08-22T11:50:17.612565,session_519
57,134,view,3.48,2025-08-11T23:53:17.612570,session_59
94,404,like,3.8,2025-08-15T18:37:17.612574,session_9
19,436,view,2.16,2025-09-03T02:21:17.612579,session_584
51,437,view,1.89,2025-08-20T06:14:17.612585,session_686
11,178,comment,2.87,2025-08-16T22:40:17.612590,session_922
59,55,view,1.72,2025-09-05T08:49:17.612594,session_940
50,393,comment,1.8,2025-08-26T08:06:17.612599,session_67
40,175,comment,1.85,2025-08-19T15:00:17.612604,session_118
35,232,view,3.18,2025-08-19T21:50:17.612608,session_150
81,109,share,3.27,2025-08-13T22:37:17.612613,session_793
48,31,share,4.16,2025-08-19T18:04:17.612619,session_219
6,108,view,4.81,2025-08-22T01:13:17.612624,session_277
32,325,like,1.33,2025-09-07T03:31:17.612628,session_281
51,41,share,4.5,2025-08-20T18:05:17.612633,session_893
53,268,like,3.68,2025-08-29T11:46:17.612637,session_189
6,47,comment,2.37,2025-08-27T18:52:17.612642,session_169
25,178,comment,2.93,2025-08-16T22:15:17.612646,session_706
20,494,comment,2.42,2025-08-15T08:13:17.612651,session_399
1,287,like,1.31,2025-08-14T23:18:17.612656,session_632
18,165,share,1.06,2025-08-20T10:11:17.612661,session_957
18,255,share,1.45,2025-08-22T19:17:17.612665,session_270
66,369,view,4.95,2025-09-04T13:50:17.612670,session_650
57,327,view,1.15,2025-09-01T18:11:17.612678,session_431
89,279,like,3.4,2025-08-31T11:05:17.612683,session_357
26,487,like,4.89,2025-08-15T01:06:17.612688,session_979
1,189,share,1.06,2025-08-27T07:52:17.612692,session_515
15,358,comment,3.6,2025-08-20T13:05:17.612697,session_424
52,180,share,4.31,2025-08-21T22:01:17.612701,session_536
97,171,view,4.71,2025-08-20T10:00:17.612706,session_439
47,90,like,3.17,2025-08-23T22:23:17.612713,session_292
84,352,comment,3.54,2025-08-13T01:33:17.612717,session_961
12,44,view,1.36,2025-09-09T13:13:17.612722,session_632
52,53,comment,4.0,2025-08-12T21:46:17.612727,session_950
69,51,comment,3.01,2025-09-08T19:31:17.612731,session_684
37,436,comment,1.85,2025-08-20T14:35:17.612736,session_565
48,58,like,4.43,2025-09-04T15:14:17.612742,session_360
59,211,comment,1.03,2025-08-24T05:57:17.612747,session_801
28,259,share,2.07,2025-08-11T07:42:17.612751,session_271
39,429,comment,3.69,2025-09-10T02:37:17.612756,session_922
53,16,view,1.1,2025-08-24T06:12:17.612760,session_861
66,419,share,2.34,2025-08-15T06:11:17.612765,session_441
30,284,comment,1.77,2025-08-11T23:16:17.612770,session_403
6,410,comment,1.52,2025-08-12T08:11:17.612774,session_400
93,88,comment,4.62,2025-08-17T18:09:17.612779,session_163
55,118,view,3.84,2025-09-04T13:10:17.612783,session_517
15,323,comment,4.37,2025-08-12T17:58:17.612788,session_939
33,428,like,4.79,2025-09-01T00:36:17.612792,session_96
11,13,comment,1.05,2025-08-14T07:08:17.612797,session_157
3,316,view,3.29,2025-09-09T03:32:17.612802,session_761
93,66,comment,3.54,2025-08-25T00:00:17.612808,session_192
30,334,like,2.19,2025-08-16T22:20:17.612812,session_861
31,371,comment,4.08,2025-09-07T22:38:17.612817,session_282
10,478,like,3.51,2025-08-12T05:52:17.612822,session_594
13,56,comment,4.71,2025-09-04T17:09:17.612826,session_110
18,144,share,4.58,2025-09-06T01:49:17.612831,session_80
63,432,share,4.65,2025-08-31T20:00:17.612835,session_401
12,251,view,2.65,2025-08-19T03:45:17.612840,session_983
80,39,like,3.75,2025-08-24T05:17:17.612844,session_912
40,324,comment,4.23,2025-09-02T02:46:17.612849,session_306
1,462,like,3.64,2025-08-12T13:42:17.612853,session_622
4,60,share,4.97,2025-08-19T06:36:17.612858,session_629
76,279,view,1.63,2025-08-29T17:11:17.612862,session_949
15,98,view,3.14,2025-08-17T17:22:17.612867,session_525
97,78,like,4.47,2025-09-05T01:47:17.612871,session_921
27,15,share,1.55,2025-09-06T12:01:17.612876,session_746
88,481,like,2.07,2025-08-19T09:09:17.612880,session_205
11,178,share,2.87,2025-08-18T17:37:17.612885,session_447
65,484,comment,4.69,2025-08-29T21:59:17.612892,session_178
25,351,share,4.85,2025-09-05T14:46:17.612899,session_598
98,300,share,1.66,2025-08-31T22:20:17.612903,session_977
92,249,comment,4.53,2025-08-22T00:19:17.612908,session_611
95,139,share,3.49,2025-08-13T15:50:17.612912,session_393
54,102,share,2.5,2025-08-12T12:05:17.612917,session_840
8,230,like,4.56,2025-08-18T00:37:17.612921,session_260
75,209,share,3.42,2025-08-11T22:32:17.612928,session_974
67,180,comment,1.12,2025-09-02T02:39:17.612933,session_829
41,219,like,2.43,2025-09-06T23:49:17.612937,session_221
84,190,share,1.58,2025-08-26T23:42:17.612942,session_126
1,163,view,3.87,2025-08-31T13:40:17.612947,session_477
72,407,share,4.59,2025-08-15T17:42:17.612951,session_68
49,145,like,3.11,2025-09-05T14:45:17.612956,session_575
35,366,view,3.3,2025-08-11T21:16:17.612960,session_432
87,387,comment,2.27,2025-08-26T17:30:17.612965,session_203
25,25,comment,2.99,2025-08-28T19:25:17.612969,session_432
15,63,comment,1.68,2025-08-26T10:07:17.612973,session_606
49,121,view,2.14,2025-08-12T00:06:17.612978,session_803
73,2,comment,2.14,2025-08-22T23:11:17.612983,session_38
68,470,view,2.35,2025-09-09T13:23:17.612987,session_72
60,48,comment,3.89,2025-08-28T19:08:17.612994,session_325
96,177,comment,1.32,2025-08-27T01:05:17.612998,session_506
78,24,comment,2.19,2025-08-20T14:38:17.613003,session_506
82,495,view,4.37,2025-08-13T04:10:17.613007,session_106
3,114,view,4.3,2025-09-03T23:37:17.613012,session_108
41,441,comment,1.91,2025-09-06T07:01:17.613017,session_196
92,461,share,4.26,2025-08-16T20:00:17.613021,session_6
88,444,view,2.04,2025-09-08T08:06:17.613026,session_114
6,484,share,1.3,2025-08-26T07:27:17.613030,session_705
78,405,comment,2.08,2025-09-02T13:06:17.613035,session_948
17,298,comment,1.48,2025-08-26T18:22:17.613041,session_883
18,385,comment,3.55,2025-09-04T17:30:17.613046,session_535
67,123,comment,3.65,2025-08-28T12:44:17.613050,session_330
98,374,comment,1.9,2025-08-29T07:00:17.613055,session_785
37,364,view,2.41,2025-08-30T06:25:17.613059,session_676
82,376,like,3.78,2025-09-06T21:05:17.613064,session_996
63,30,like,1.05,2025-08-31T11:05:17.613068,session_480
49,96,comment,1.42,2025-08-31T19:15:17.613073,session_834
75,389,share,4.04,2025-08-27T02:34:17.613078,session_726
